Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2021-11-22,FORCEMOT,EQ,1555.3,1564.9,1564.9,1430.0,1439.8,1448.15,1483.65,107323,15922970140000.0,12802,44679,0.41630000000000006
2021-11-23,FORCEMOT,EQ,1448.15,1445.0,1485.95,1430.0,1442.0,1442.5,1456.79,72187,10516129550000.0,9034,26997,0.374
2021-11-24,FORCEMOT,EQ,1442.5,1453.5,1458.5,1425.0,1429.9,1430.75,1441.4,73034,10527085700000.0,8347,34120,0.4672
2021-11-25,FORCEMOT,EQ,1430.75,1435.0,1459.0,1430.25,1433.1,1435.5,1442.11,46290,6675509750000.0,3718,21565,0.46590000000000004
2021-11-26,FORCEMOT,EQ,1435.5,1421.65,1437.35,1374.05,1378.0,1383.7,1401.84,52807,7402711680000.0,6473,24460,0.4632
2021-11-29,FORCEMOT,EQ,1383.7,1385.0,1387.8,1332.0,1340.0,1343.4,1357.09,41718,5661487610000.0,5743,15128,0.3626
2021-11-30,FORCEMOT,EQ,1343.4,1340.0,1380.0,1180.5,1284.0,1287.75,1328.1,69095,9176527315000.0,9182,29229,0.423
2021-12-01,FORCEMOT,EQ,1287.75,1299.0,1315.95,1284.2,1295.0,1293.35,1297.14,53895,6990954020000.0,6948,16076,0.2983
2021-12-02,FORCEMOT,EQ,1293.35,1290.0,1327.45,1273.8,1285.0,1280.25,1290.02,62388,8048172540000.001,7988,32926,0.5278
2021-12-03,FORCEMOT,EQ,1280.25,1288.0,1325.0,1271.25,1284.0,1278.9,1299.6,81127,10543285310000.0,8913,26923,0.3319
2021-12-06,FORCEMOT,EQ,1278.9,1278.0,1337.0,1260.0,1277.9,1281.55,1287.68,115892,14923216950000.0,17295,20283,0.17500000000000002
2021-12-07,FORCEMOT,EQ,1281.55,1294.7,1309.0,1279.95,1281.35,1286.55,1292.82,66746,8629025059999.999,8641,12709,0.19039999999999999
2021-12-08,FORCEMOT,EQ,1286.55,1296.0,1325.0,1296.0,1313.0,1312.8,1313.19,71345,9368932885000.0,7812,20725,0.29050000000000004
2021-12-09,FORCEMOT,EQ,1312.8,1323.9,1330.0,1311.7,1325.0,1323.05,1321.09,34762,4592363300000.0,3187,12057,0.3468
2021-12-10,FORCEMOT,EQ,1323.05,1328.0,1341.0,1318.95,1329.5,1329.9,1331.25,34243,4558587870000.0,3383,11143,0.3254
2021-12-13,FORCEMOT,EQ,1329.9,1341.0,1358.25,1325.15,1338.0,1334.7,1342.29,55130,7400047470000.0,9898,15818,0.28690000000000004
2021-12-14,FORCEMOT,EQ,1334.7,1327.0,1351.9,1303.0,1311.9,1309.75,1328.67,49916,6632191345000.0,8518,15268,0.3059
2021-12-15,FORCEMOT,EQ,1309.75,1313.0,1324.7,1299.05,1302.0,1304.4,1312.17,28710,3767232390000.0,3011,12013,0.41840000000000005
2021-12-16,FORCEMOT,EQ,1304.4,1314.4,1328.8,1291.0,1298.3,1303.3,1312.36,42578,5587783840000.0,8265,11582,0.272
2021-12-17,FORCEMOT,EQ,1303.3,1301.9,1301.9,1250.0,1263.0,1261.25,1273.81,42754,5446059595000.0,6086,18717,0.4378
2021-12-20,FORCEMOT,EQ,1261.25,1241.0,1250.0,1188.5,1198.6,1201.2,1210.81,57089,6912386405000.0,9974,19178,0.33590000000000003
2021-12-21,FORCEMOT,EQ,1201.2,1207.5,1247.0,1195.05,1207.45,1205.75,1221.41,54387,6642858725000.0,8147,13330,0.2451
2021-12-22,FORCEMOT,EQ,1205.75,1211.9,1232.95,1211.85,1220.0,1219.6,1223.1,18277,2235459580000.0,3055,6491,0.35509999999999997
2021-12-23,FORCEMOT,EQ,1219.6,1228.9,1269.0,1228.0,1264.8,1261.85,1249.35,70069,8754041990000.001,7489,15566,0.22219999999999998
2021-12-24,FORCEMOT,EQ,1261.85,1270.0,1270.0,1243.0,1258.4,1253.75,1254.09,21661,2716485960000.0,3287,8073,0.37270000000000003
2021-12-27,FORCEMOT,EQ,1253.75,1260.3,1260.3,1230.0,1236.0,1236.15,1242.5,13218,1642334855000.0,1917,5560,0.42060000000000003
2021-12-28,FORCEMOT,EQ,1236.15,1240.0,1271.65,1240.0,1262.0,1266.2,1258.45,22186,2791991810000.0,2687,10738,0.484
2021-12-29,FORCEMOT,EQ,1266.2,1262.0,1272.0,1251.1,1257.9,1256.9,1263.64,13880,1753925695000.0,1897,6124,0.4412
2021-12-30,FORCEMOT,EQ,1256.9,1259.95,1270.65,1225.2,1245.0,1240.65,1253.15,13446,1684981370000.0,1779,4913,0.3654
2021-12-31,FORCEMOT,EQ,1240.65,1245.0,1260.0,1240.45,1252.0,1250.95,1250.95,18457,2308877990000.0,2273,9054,0.4905
2022-01-03,FORCEMOT,EQ,1250.95,1254.8,1300.0,1252.95,1260.95,1263.65,1274.2,53880,6865384415000.001,6674,21715,0.40299999999999997
2022-01-04,FORCEMOT,EQ,1263.65,1260.95,1274.2,1245.0,1252.5,1250.55,1256.86,25800,3242703365000.0,3000,11327,0.439
2022-01-05,FORCEMOT,EQ,1250.55,1258.65,1295.0,1240.0,1243.8,1244.65,1269.44,169350,21497897840000.0,15125,48572,0.2868
2022-01-06,FORCEMOT,EQ,1244.65,1240.0,1273.0,1239.95,1253.65,1260.4,1262.47,49768,6283054845000.0,6157,14604,0.2934
2022-01-07,FORCEMOT,EQ,1260.4,1260.4,1272.0,1251.95,1257.95,1256.9,1261.53,26451,3336884965000.0,2996,10071,0.38070000000000004
2022-01-10,FORCEMOT,EQ,1256.9,1263.0,1276.0,1250.05,1270.0,1271.0,1267.4,77413,9811354840000.0,4948,48570,0.6274000000000001
2022-01-11,FORCEMOT,EQ,1271.0,1275.0,1320.2,1268.15,1310.0,1309.1,1298.47,95604,12413911955000.0,8538,41381,0.4328
2022-01-12,FORCEMOT,EQ,1309.1,1310.0,1348.0,1299.95,1324.1,1329.55,1326.52,110264,14626774930000.002,9596,30888,0.2801
2022-01-13,FORCEMOT,EQ,1329.55,1327.0,1355.3,1315.0,1325.0,1326.8,1331.22,45734,6088211025000.0,3942,15331,0.33520000000000005
2022-01-14,FORCEMOT,EQ,1326.8,1329.8,1339.0,1321.05,1325.3,1326.6,1328.45,31742,4216774375000.0,2986,12454,0.3924
2022-01-17,FORCEMOT,EQ,1326.6,1333.25,1360.0,1330.0,1341.0,1341.75,1344.25,60667,8155180445000.0,4350,22412,0.3694
2022-01-18,FORCEMOT,EQ,1341.75,1348.5,1374.4,1343.05,1350.55,1350.35,1353.85,84443,11432303200000.0,6635,35869,0.42479999999999996
2022-01-19,FORCEMOT,EQ,1350.35,1349.95,1349.95,1308.0,1322.0,1321.6,1321.52,28557,3773869085000.0,3384,11187,0.39170000000000005
2022-01-20,FORCEMOT,EQ,1321.6,1324.0,1339.0,1324.0,1334.05,1335.45,1331.85,26570,3538728200000.0,2466,13796,0.5192
2022-01-21,FORCEMOT,EQ,1335.45,1330.0,1360.0,1292.0,1315.0,1305.85,1330.34,38301,5095342780000.0,4655,12820,0.3347
2022-01-24,FORCEMOT,EQ,1305.85,1305.0,1316.05,1206.0,1221.5,1227.4,1241.85,54529,6771703209999.999,6665,12242,0.4146
2022-01-25,FORCEMOT,EQ,1227.4,1221.0,1234.0,1110.85,1218.25,1218.45,1214.07,35441,4302784145000.0005,4182,13801,0.38939999999999997
2022-01-27,FORCEMOT,EQ,1218.45,1224.9,1243.5,1205.1,1224.85,1219.75,1227.92,24440,3001025240000.0,3174,8051,0.32939999999999997
2022-01-28,FORCEMOT,EQ,1219.75,1239.0,1239.9,1170.0,1180.0,1181.05,1206.44,50447,6086106985000.0,4868,26368,0.5227
